Respondent ID,Collector ID,Start Date,End Date,freq_use,role,training_instructor_led,training_web_based,training_read,no_training,training_effectiveness,explain_training_effectiveness,support_Gnet,support_inapplication,support_ref_doc,support_SOP,support_contacted,support_IT,explain_support,complete_without_help,explain_complete_without_help,easy_access_documents,explain_easy_access_documents,satisfaction,explain_satisfaction,Gvault_efficiency,explain_Gvault_efficiency,Gvault_improved,explain_Gvault_improved,functional_area,explain_functional_area,office_location,explain_office_location,job_level,explain_job_level,time_worked_Glead
11153727859,249459562,2019-11-18 11:02:18,2019-11-18 11:08:32,2,Reviewer / Approver,1,1,1,0,2,,0,0,1,1,1,0,,2,,0,Search terms often bring up too many documents and it isn't easy to weed out the ones from other sites.,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,>7 Years
11153541432,249459562,2019-11-18 10:11:12,2019-11-18 10:13:12,1,Owner / Author,0,1,0,0,2,,0,1,1,0,1,0,,2,,1,,2,,99,,0,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,5-7 years
11152958470,249459562,2019-11-18 07:10:43,2019-11-18 07:13:22,2,Consumer - Read Only,1,0,0,0,2,,0,1,0,0,0,0,,2,,1,,2,,99,,1,,Facilities and Operations,0,Alberta,,Other (please specify),Mf. Tech I,3-4 years
11151506821,249459562,2019-11-17 16:17:50,2019-11-17 16:24:43,4,Not Sure,0,0,0,1,1,I'm admin.   No chance to use the site.,1,0,0,0,0,1,,1,,0,,0,,99,,0,,Research and Development (R&D),0,Other (please specify),tokyo,Other (please specify),contractor,1 to 2 years
11148968196,249459562,2019-11-15 18:48:33,2019-11-15 18:51:00,2,Consumer - Read Only,0,1,1,0,2,,1,0,0,0,1,0,Thanks.,2,,1,,2,,1,,1,,Information Technology (IT),0,Oceanside,,Manager / Group Leader,,3-4 years
11148534099,249459562,2019-11-15 13:45:56,2019-11-15 13:53:06,4,Consumer - Read Only,0,0,0,1,1,,0,0,0,0,0,1,,2,,1,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11148167077,249459562,2019-11-15 11:23:43,2019-11-15 11:25:14,2,Reviewer / Approver,1,0,0,0,3,,0,1,0,1,0,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Individual Contributor,,3-4 years
11147983198,249459562,2019-11-15 10:16:58,2019-11-15 10:21:59,4,Consumer - Read Only,0,0,0,1,1,,1,0,0,1,0,0,,2,,1,,2,,99,,1,,Information Technology (IT),0,Foster City,,Other (please specify),Contractor,1 to 2 years
11147967058,249459562,2019-11-15 10:07:07,2019-11-15 10:15:41,1,Reviewer / Approver,1,1,1,0,1,"Because the launch of GVault was delayed after taking the training, some of the knowledge was lost when the system finally went live.",0,0,1,1,1,0,GVault web site,2,,0,"Still learning all the tricks.  It would be nice if ""Legacy Document Number"" was a button or filter you could select instead of having to type the whole thing.    It would be nice if the search could do an OR query.",2,"It would be nice if you could ""copy/paste"" from the document that is displayed in the GVault window instead of having to open the source document or a viewable rendition.",99,"Still on the learning curve with GVault and had three years to figure out all the ""hacks"" in GDocs.",1,Yes & No - being able to have access to view documents that are in revision is helpful.  Not being able to get a fillable Word form with the overlays on it is a disappointment.  Having to open other tabs or windows in order to see or search for more than one document isn't efficient.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11147384752,249459562,2019-11-15 07:12:19,2019-11-15 07:17:25,2,Reviewer / Approver,0,1,1,0,2,,0,1,0,1,0,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11147316029,249459562,2019-11-15 06:42:21,2019-11-15 06:56:20,2,Owner / Author,1,0,1,0,1,"THE Reference Guide GSREF-0151 does not include all the steps, it is not very useful. The content of this document does not organized in the sequence from an user perspective of doing certain tasks, for example, how to create a new document, how to revise a doc, etc.",0,0,1,0,1,0,,1,"Certain steps are not covered by the Reference Guide, I have to ask Doc Control person to help.",0,"can not save a grid list view, every time it goes back to default list view",1,"The filter functions are not easy to set up, there is no screen tips to explain what term or what menu means",99,"the Navigation of Gvault is a difficult, the work flow is slightly easier, but without a good reference guide, there are still hidden trips that slow down the work.",1,Work flow provides more power to authors,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,3-4 years
11147180012,249459562,2019-11-15 06:12:20,2019-11-15 06:13:46,1,Document Steward for a functional area,1,1,1,0,3,,0,0,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Individual Contributor,,1 to 2 years
11146866646,249459562,2019-11-15 04:04:34,2019-11-15 04:06:39,1,Consumer - Read Only,1,1,1,0,2,,0,0,0,1,1,0,,3,,1,,1,,0,,0,,Other (please specify),QA,Cork/Dublin,,Manager / Group Leader,,1 to 2 years
11146528144,249459562,2019-11-15 00:54:50,2019-11-15 01:01:36,1,Consumer - Read Only,1,0,1,0,1,"The training did not explain that draft documents could be accessed, and therefore used & printed in error",0,0,0,0,1,0,,1,Additional explanation was required about the use of Library & Steady State to access effective documents,0,"Draft documents can be accessed, used & printed by users of GVault. These should only be available to authors & reviewers.",1,,0,Draft documents are available for users to access in GVault. Searching for a document using a word (if you don't know the document number) is more difficult in GVault than GDocs.,0,,Other (please specify),QA,Cork/Dublin,,Individual Contributor,,1 to 2 years
11146369744,249459562,2019-11-14 23:06:35,2019-11-14 23:09:14,2,Consumer - Read Only,1,1,0,0,2,,1,1,1,0,0,0,,3,,0,The search functions doesn't seem to work properly when I looking for legacy documents.,1,,0,,1,,Research and Development (R&D),0,Cambridge,,Individual Contributor,,1 to 2 years
11146018457,249459562,2019-11-14 18:36:19,2019-11-14 18:39:51,1,Owner / Author,1,0,0,0,2,,0,0,0,1,0,0,,2,,0,"legacy document number search option does not show the document that is being searched for as number 1, rather a list of documents is showed. Search function is not as useful as GDocs",1,Search options are not user friendly,99,,0,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,3-4 years
11145870905,249459562,2019-11-14 17:05:25,2019-11-14 17:17:24,2,Reviewer / Approver,1,0,0,0,3,,0,0,0,0,1,0,,3,"So far, I have not had to r3eview/approve docs in GVault - I have only searched for docs.",1,,2,,99,,1,audit trail is easily accessible,Research and Development (R&D),0,Foster City,,Director,,>7 Years
11145781550,249459562,2019-11-14 16:22:36,2019-11-14 16:29:17,3,Owner / Author,1,1,0,0,2,The training was role centered.,0,0,0,0,1,0,,3,Training was adequate to complete the job tasks.,1,you can either search by new Document IDs or the old ones if you don't remember the new one's,2,Easier to use than GDocs and faster work cycles make it effective.,1,Easier to use than GDocs and faster work cycles make it effective.,1,Easier to use than GDocs and faster work cycles make it effective.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11145713159,249459562,2019-11-14 15:50:05,2019-11-14 15:56:04,2,Document Steward for a functional area,1,1,1,0,2,,0,0,0,1,0,0,,1,,1,,2,,0,,1,,Facilities and Operations,0,San Dimas/La Verne,,Individual Contributor,,1 to 2 years
11145653242,249459562,2019-11-14 15:02:26,2019-11-14 15:26:07,1,Owner / Author,1,1,1,0,1,,0,1,1,1,1,0,,2,,0,The search function is absolute garbage.  This is common knowledge.,1,"GVault is neither user friendly nor intuitive.  For simple tasks such as uploading and routing documents, it is much better than GDocs.  Attaching documents is ridiculous..",0,,0,"For a non-DC, this system time wasting, frustrating and has made submitting, routing, and reviewing data a nightmare.  Thank you.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),Other,>7 Years
11145381503,249459562,2019-11-14 12:14:57,2019-11-14 13:35:57,1,Reviewer / Approver,1,0,1,0,2,,1,1,1,1,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Director,,Less than a year
11145368242,249459562,2019-11-14 13:25:48,2019-11-15 09:34:45,1,Owner / Author,1,1,1,0,2,,1,0,1,1,0,0,,3,,1,,3,,1,Significantly!!,1,Absolutely!,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,3-4 years
11145287065,249459562,2019-11-14 13:00:16,2019-11-14 13:02:35,3,Consumer - Read Only,0,0,0,1,1,,1,0,0,0,0,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11145254635,249459562,2019-11-14 12:42:12,2019-11-14 12:52:29,1,Owner / Author,1,1,1,0,2,The early training was good but we found the actual use of the system was much more involved than training provided.,1,1,1,1,1,0,,2,"The finer points of revision workflows, like when in the workflow to create the DCC or when to start the TIE. This info would be very helpful in a general workflow series of events.",1,"For regular docs, yes. For GVault user documents, it is a little harder. It is more the content of the documents that is difficult to use. I am not really sure which doc has the info I need. A couple of the checklists have similar info but one is more detailed than the other.",2,The system is great! I really like the ability GVault gives over GDocs. Its just the training and user docs for GVault that could be updated for better understanding - or maybe a process flow diagram for each type of workflow?,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Other (please specify),Remote,Individual Contributor,,3-4 years
11145243214,249459562,2019-11-14 12:37:38,2019-11-14 12:48:52,1,Document Control Group Member,1,1,1,0,2,"Since I'm in Document Control I had more training than the average user.  I know from the Document Coordinators that they had to do a lot of hand holding upon initial roll-out, especially for those who took the web based training.",0,0,1,1,0,0,,2,Since I do not process documents on a regular basis I refer to my Doc Coordinator experts for assistance when needed.,1,"I actually like the sticky filters - took a little bit of getting used to, but they work for me.",2,"There are some things that can be improved, for instance the Task list - for Document Control we have to run a separate report multiple times a day to see what is ready to be processed.",1,"Authors / owners are empowered to have more control over their documents, this is a good thing.  However we still find that documents are getting approved with errors including content (reference errors or not updating references) along with formatting issues.",1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11145155509,249459562,2019-11-14 10:14:05,2019-11-14 12:17:57,1,Not Sure,1,1,1,0,1,"Training on how to use the GVault interface (web-based, interactive, how-to sessions) was very helpful. Reading the SOPs and BEDs--the only information about processes-- was not. These are for reference and not for building understanding of processes and their relationship to procedures that are complex and conditional. I felt that I gained no training of the over-reaching principles of Gilead's documentation and its management, i.e, who are the audiences, what is the purpose of an SOP, a WRK vs. a BED, etc., in the general scheme of the system. Given that I'm speaking from the perspective of a fulltime document writer rather than a developer who must only update existing documents, and there may be little demand to justify such training. Criticisms aside, I think Gilead has one of the best document management systems I've seen.",0,0,1,1,1,0,,1,,0,"I could not figure out how to filter my searches properly, such as to limit them just to docs under IT ownership.",2,The IT doc control team corrected my mistakes and filled in my information gaps. Their explanations helped me translate information in the SOPs and BEDs to actual project execution.,1,My experience with gDocs was limited to searching documents. I was never an owner under gDocs. Searching is much better.,1,"Search is much better, the interface is intuitive, and workflow functionality seems more powerful.",Information Technology (IT),0,Foster City,,Individual Contributor,,Less than a year
11145150248,249459562,2019-11-14 12:02:39,2019-11-14 12:16:17,1,Consumer - Read Only,0,0,1,1,1,,0,1,0,0,0,0,,3,,1,"A few months ago, there are some options available to filter the results, those options are not available now e.g search only on Governance and procedure docs. The results set has to filtered using the left hand side filter options. None the less, search functionality is great and I always find the documents that I need. Its only when you have to do targeted search, the additional filters would have come handy.",3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),Contractor,Less than a year
11144988316,249459562,2019-11-14 11:17:17,2019-11-14 11:27:21,1,Reviewer / Approver,0,1,1,0,2,,0,1,0,1,0,0,,3,,0,"Currently yes, initially no.  It is not straightforward to search for key words within documents (i.e. STMs referenced in specifications) as it was in GDocs.",3,Good experience with the exception of having to periodically login.,1,LOVE having the capability of viewing superseded and compare versions.,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),Contractor,3-4 years
11144789409,249459562,2019-11-14 10:15:55,2019-11-14 10:24:24,1,Owner / Author,1,1,1,0,2,"Good Training, Good System.",1,1,1,1,1,1,,3,,1,Sometimes Legacy searches are not the easiest.,3,It is always smart to have one system across an entire company.  It is a step in the right direction.,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11144758422,249459562,2019-11-14 09:59:06,2019-11-14 10:15:03,1,Document Steward for a functional area,1,1,1,0,2,"Facilitation was good and enjoyed the hands-on aspect.  However, with the Go Live date getting pushed back, some things were not so familiar when the system came online.  I believe there was some kind of refresher session but I can't recall.",0,0,1,1,1,0,,2,"I have sometimes required assistance when performing a given task for the first time, but it gets easier.",0,"The searching functionality is significantly different than GDocs, which is hard to get used to, but training has been helpful.  Appreciate the option to drill down by document type.  Would like more filtering options built in when performing a keyword search.",3,"The system is simple and easy to use.  Can accomplish tasks more quickly once familiar with the steps.  The responsibilities of the document stewards (vs. coordinators) are significantly less involved and the flexibility for authors is apparent, as per design.",1,The system is simple and easy to use.  Can accomplish tasks more quickly once familiar with the steps.,1,The ability to capture signatures in the system rather than on paper.  More flexibility for authors overall.,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11144677432,249459562,2019-11-14 09:25:48,2019-11-14 09:51:25,4,Consumer - Read Only,0,0,0,1,1,no need to access GVault. Still relying on GShare for team communication. Also relying on Jira to track tasks.,1,0,0,0,0,0,,2,,0,not sure where to start,1,,99,either system has unclear document container structure,0,struggling to search documents. not sure which documents are existing/missing.,Information Technology (IT),0,Foster City,,Individual Contributor,,Less than a year
11144674788,249459562,2019-11-14 09:49:28,2019-11-14 09:50:38,3,Consumer - Read Only,1,1,1,0,3,,1,1,1,1,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11144672702,249459562,2019-11-14 09:39:59,2019-11-14 09:50:32,2,Reviewer / Approver,1,1,1,0,1,"This is too important to be left to ""read and understand"" or general ILC that will ultimately be forgotten as soon as the class ends. Each department should have a documents champion and training should be tailored to individual teams or groups that make it more relevant to the people being trained.",1,0,0,1,1,0,,2,,1,"""Sometimes"" needs to be a category",2,"Overall, I think GVault is light years ahead of GDocs.  But I also think the administrative changes, such as changing the GDocs names to GVault names should have been done for us, and we as the owners/reviewers of those documents would just approve the changes.  Having to go back and change the document references and document names in all of our various implementations has been a lot of additional work that I would have appreciated better support in completing.",1,,1,,Information Technology (IT),0,Foster City,,Individual Contributor,,1 to 2 years
11144665165,249459562,2019-11-14 09:43:20,2019-11-14 09:48:01,2,Owner / Author,1,1,1,0,2,,0,1,0,0,0,0,skype to individuals in the doc steward team,1,,1,Generally - there are some docs that are cross referenced (FORMS) and there has got to be a way to get to the FORM and not all the listing of the executed forms.,2,,,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11144647171,249459562,2019-11-14 09:37:32,2019-11-14 09:42:49,1,Owner / Author,1,1,1,0,2,,1,1,0,0,1,0,,3,,0,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11144631581,249459562,2019-11-14 09:36:32,2019-11-14 09:38:26,1,Owner / Author,0,1,0,0,3,,1,1,0,1,0,0,,3,,1,,0,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),Contractor,Less than a year
11144630257,249459562,2019-11-14 09:33:59,2019-11-14 09:37:58,1,Reviewer / Approver,1,1,1,0,2,Clear instructions on what I need to do for my primary role in GVault.  There are a few exception cases where I would need to reach out to Doc COntrol for support and that is effective in terms of resolving the issue and applying the event as continuous learning for the new system.,0,0,1,1,1,0,Colleagues,2,,1,,3,,1,,1,Love the controlled binders!,Other (please specify),LIS LabOps,Foster City,,Manager / Group Leader,,3-4 years
11144606716,249459562,2019-11-14 09:29:30,2019-11-14 09:31:12,1,Reviewer / Approver,0,1,1,0,2,,0,0,1,1,1,0,,1,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,5-7 years
11144603936,249459562,2019-11-14 09:27:55,2019-11-14 09:30:49,3,Owner / Author,1,0,0,0,2,,1,1,0,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11144596747,249459562,2019-11-14 09:26:15,2019-11-14 09:28:24,2,Owner / Author,0,1,1,0,3,,0,1,1,0,1,1,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,Less than a year
11144564921,249459562,2019-11-14 09:16:43,2019-11-14 09:18:56,2,Consumer - Read Only,0,1,0,0,2,,0,0,1,1,1,0,,2,,1,,2,,1,,1,,Information Technology (IT),0,Foster City,,Individual Contributor,,1 to 2 years
11144548222,249459562,2019-11-14 09:06:19,2019-11-14 09:14:46,1,Owner / Author,1,1,1,0,3,,0,1,1,0,1,0,,3,,0,Setting the filter every time to Foster City is very annoying.,3,,99,"After suffering for the first few years in GDocs, I became really good at it. So GVault feels very intuitive now after moving away from GDocs. If I didnt have that GDocs experience, I dont think GVault would be as easy to navigate.",1,"The interface is a lot user-friendly, and most of the actions are self explanatory.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11144544016,249459562,2019-11-14 09:07:19,2019-11-14 09:12:46,1,Owner / Author,1,1,1,0,2,,0,0,1,0,1,0,"The LIS DCC members were very helpful, especially during the transition",2,,1,"Searching in GVault sometime defaults to my Favorites list, rather than in all documents. The document filtering functions are very good. Finding previous versions of documents is doable, but not easily done.",3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11144541484,249459562,2019-11-14 09:06:47,2019-11-14 09:12:15,1,Owner / Author,0,1,1,0,2,,1,1,1,0,0,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11144539296,249459562,2019-11-14 09:05:31,2019-11-14 09:11:39,2,Consumer - Read Only,0,0,0,1,1,"Read high level ""how to"" documents to find legacy documents and it was enough for my purposes (reader)",0,1,0,0,1,0,,2,,1,Much easier than GDocs!!,3,,1,"I used to spend several minutes searching to find documents in GDocs.  Now, the time it takes to find similar documents in GVault is much less.",1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,3-4 years
11144536763,249459562,2019-11-14 09:05:41,2019-11-14 09:11:26,1,Not Sure,1,1,1,0,2,,0,0,0,1,0,0,,3,,0,,2,,99,I don't think I used GDocs,0,Don't know because I didn't use GDocs to compare with GVault,Other (please specify),LIS team,Foster City,,Other (please specify),BA,Less than a year
11144535352,249459562,2019-11-14 09:04:59,2019-11-14 09:11:06,2,Consumer - Read Only,1,0,1,0,3,I have been successful in locating documents that I am looking for without too much trouble.  I feel like the basic concepts of GVAULT were explained in the training.,0,1,0,0,0,0,Sometimes I reach out to another user.,2,,1,,3,,1,,1,I remember ALWAYS struggling to locate docs in GDocs. The interface was not intuitive at all.,Information Technology (IT),0,Seattle,,Individual Contributor,,5-7 years
11144534686,249459562,2019-11-14 09:08:08,2019-11-14 09:11:13,1,Owner / Author,1,1,1,0,3,,0,0,1,1,0,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),contractor,3-4 years
11144534431,249459562,2019-11-14 09:07:50,2019-11-14 09:10:20,3,Consumer - Read Only,0,1,1,0,2,,1,0,0,0,0,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Other (please specify),Project Manager,3-4 years
11144532971,249459562,2019-11-14 09:06:32,2019-11-14 09:10:03,1,Owner / Author,0,1,1,0,2,,0,1,0,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11144531292,249459562,2019-11-14 09:07:38,2019-11-14 09:09:14,1,Reviewer / Approver,1,0,0,0,3,,1,1,1,1,0,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Manager / Group Leader,,3-4 years
11144531202,249459562,2019-11-14 09:06:35,2019-11-14 09:09:02,1,Reviewer / Approver,1,1,1,0,2,,0,0,1,0,1,0,,2,,1,sometime search is difficult to navigate specially when I have to search document with Keywords,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,5-7 years
11144531166,249459562,2019-11-14 09:07:04,2019-11-14 09:09:01,1,Consumer - Read Only,1,1,0,0,2,,1,0,1,1,0,0,,2,,1,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11144530789,249459562,2019-11-14 09:05:42,2019-11-14 09:09:37,1,Consumer - Read Only,0,1,0,0,2,I have used Veeva before.,1,0,1,1,1,0,,3,,1,,3,,99,I have never used G docs new employee,1,New employee but system works well,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,Less than a year
11144530081,249459562,2019-11-14 09:07:31,2019-11-14 09:08:46,1,Owner / Author,1,1,1,0,2,,1,0,1,0,0,0,,2,,1,,3,,1,,1,,Research and Development (R&D),0,Foster City,,Director,,5-7 years
11144524270,249459562,2019-11-14 09:05:35,2019-11-14 09:07:40,3,Consumer - Read Only,0,1,1,0,3,,0,0,1,1,0,0,,3,,1,Search is so much better than GDocs,3,,1,,1,,Other (please specify),LIS,Other (please specify),Consultant,Individual Contributor,,5-7 years
11144523932,249459562,2019-11-14 09:05:18,2019-11-14 09:06:59,3,Owner / Author,0,1,1,0,3,,1,0,1,0,0,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11144338394,249459562,2019-11-14 08:09:27,2019-11-14 08:14:00,1,Owner / Author,1,1,1,0,3,,0,1,1,1,1,0,,2,,1,"much easier than GDocs, really like the ""binder"" feature",3,"best feature is EFRM option, to be able to route forms electronically.",1,"I don't need to send an email to figure out who still needs to sign a doc, I can just look in the workflow.",1,"I especially like the ""task list"" vs. ""workflow"" even after I have reviewed/approved something, I can easily continue tracking the document without having to search for it.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,5-7 years
11144149877,249459562,2019-11-14 07:15:25,2019-11-14 07:19:38,1,Owner / Author,1,0,0,0,1,Important details buried in too many handouts,0,0,1,0,1,0,,2,,0,search terms not obvious,2,,0,,0,Not for functionality that I use to just find and read documents,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11143633858,249459562,2019-11-14 04:14:30,2019-11-14 04:16:28,1,Consumer - Read Only,0,0,1,0,2,,0,0,1,0,0,0,,2,,1,,2,,99,,1,,Other (please specify),Manufacturing,Cork/Dublin,,Other (please specify),Manufacturing technician,3-4 years
11142988864,249459562,2019-11-13 21:50:31,2019-11-13 21:52:10,3,Reviewer / Approver,0,1,0,0,2,,0,0,1,0,0,0,,2,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Director,,1 to 2 years
11142793693,249459562,2019-11-13 19:35:22,2019-11-13 19:38:01,2,Consumer - Read Only,1,0,0,0,2,It was a lot more information than what I required.,0,1,0,0,0,0,Trail and error,3,,0,The generic numbering system has made it more difficult for me to find SOPs and forms.,1,,0,,0,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,>7 Years
11142338766,249459562,2019-11-13 15:38:13,2019-11-13 15:39:50,1,Owner / Author,1,0,1,0,3,,1,0,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,>7 Years
11142181441,249459562,2019-11-13 14:28:02,2019-11-13 14:31:57,1,Document Control Group Member,1,0,0,0,2,Training is long and overwhelming,0,0,0,0,1,0,,3,,0,"The searching capabilities are hard to use, partly because product has not been classified for some doc types.",2,,1,"1 tasks are much easier, but when it comes to searching and filtering I miss Gdocs.",1,"Yes, but I do not know how to use all of it.  Now that we are more familiar with the system I would love an ""advanced"" training.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11142141213,249459562,2019-11-13 14:13:01,2019-11-13 14:16:30,1,Reviewer / Approver,1,0,0,0,2,,0,0,0,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11142139929,249459562,2019-11-13 14:14:01,2019-11-13 14:16:25,3,Consumer - Read Only,1,1,1,0,3,,1,0,0,1,0,1,,2,,1,,3,,99,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,1 to 2 years
11142112085,249459562,2019-11-13 14:03:29,2019-11-13 14:05:40,1,Consumer - Read Only,0,1,1,0,3,,0,0,1,1,0,0,,3,,1,,3,,1,,1,,Commercial,0,San Dimas/La Verne,,Individual Contributor,,Less than a year
11141583835,249459562,2019-11-13 09:48:26,2019-11-13 11:18:37,1,Consumer - Read Only,0,1,1,0,1,Learning how to use the filters helps.,1,0,0,0,0,0,,2,,0,,2,,0,,1,,Facilities and Operations,0,San Dimas/La Verne,,Individual Contributor,,3-4 years
11141505519,249459562,2019-11-13 10:54:20,2019-11-13 10:55:40,1,Document Steward for a functional area,1,1,1,0,3,,0,0,0,0,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11141417743,249459562,2019-11-13 10:00:05,2019-11-13 10:29:25,1,Document Control Group Member,1,0,0,0,3,,0,1,1,1,0,1,,2,,1,Improved use of views would improve,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Director,,>7 Years
11141366699,249459562,2019-11-13 10:11:47,2019-11-13 10:14:45,2,Owner / Author,1,0,0,0,2,,0,0,0,1,0,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11141284963,249459562,2019-11-13 09:47:10,2019-11-13 09:50:25,2,Consumer - Read Only,1,0,1,0,1,,0,0,0,1,1,0,,1,Not aware of a lot of the functionality which requires me to reach out to team members with questions.,0,Search produces a lot of results which can be difficult to filter through unless I know the document number.,1,,99,Rollout was happening when I joined Gilead.,0,,Research and Development (R&D),0,Foster City,,Director,,Less than a year
11141284400,249459562,2019-11-13 09:44:58,2019-11-13 09:50:15,4,Reviewer / Approver,1,1,1,0,1,The system is simply not intuitive or user friendly,0,0,0,1,1,0,,0,,0,"The renumbering of established documents makes it impossible to find anything. Multiple searches must be done, wasting valuable time, but hey...it all pays the same..",0,basically...it sucks.,0,"I understood how to get things done efficiently in GDocs,. GVault IS NOT user friendly.",0,Improved for who? Certainly not me as a user.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,3-4 years
11141126154,249459562,2019-11-13 09:03:04,2019-11-13 09:06:14,1,Owner / Author,1,1,1,0,2,,0,0,1,0,0,0,TRN-31889,2,,1,After learning how to navigate the filters,2,,99,Only used GDocs for two weeks,0,Only used GDocs for two weeks,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Other (please specify),Contractor,1 to 2 years
11141122074,249459562,2019-11-13 08:53:40,2019-11-13 09:05:34,2,Consumer - Read Only,1,1,1,0,3,It is very informative.,0,0,0,1,0,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Other (please specify),Contractor,3-4 years
11141000717,249459562,2019-11-13 08:31:27,2019-11-13 08:32:56,1,Owner / Author,1,0,0,0,2,,0,0,1,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Individual Contributor,,>7 Years
